,predict_y,true_y
352,-4970452483.542297,2.35
353,2.758819580078125,2.7
354,-4970452483.160217,2.3
355,-4970452483.066711,2.1
356,1.870361328125,2.4
357,-4970452482.0746155,2.0
358,-4970452480.91687,2.3
359,-4970452481.522583,2.1
360,4.778564453125,2.6
361,-4970452481.140503,4.91
362,-4970452481.046997,3.6
363,3.890106201171875,3.8
364,-4970452480.054871,5.0
365,-4970452481.601196,5.2
366,-4970452479.547363,6.6
367,4.7637939453125,3.2
368,5.186279296875,5.6
369,-4970452481.987244,2.67
370,-4970452481.893738,3.2
371,-4970452480.901642,1.6
372,-4970452482.447937,5.8
373,-4970452480.394104,3.8
374,3.917022705078125,6.4
375,4.339508056640625,6.0
376,3.4700927734375,2.6
377,3.7325439453125,4.0
378,3.73779296875,2.8
379,4.2899169921875,3.4
380,2.4720458984375,1.9
381,3.251220703125,2.3
382,3.251220703125,2.2
383,-4970452482.278809,2.5
384,-4970452482.330566,2.9
385,-4970452482.936279,1.45
386,3.3648681640625,2.4
387,-4970452482.554199,2.23
388,-4970452482.460693,2.1
389,2.476409912109375,3.0
390,1.450347900390625,1.7
391,1.712799072265625,2.65
392,1.718048095703125,1.4
393,0.809356689453125,1.4
394,2.570098876953125,2.0
395,-4970452482.995178,2.6
396,2.943267822265625,3.4
397,1.317657470703125,1.8
398,1.745025634765625,2.15
399,2.244873046875,2.2
400,1.865997314453125,2.1
401,1.3812255859375,2.0
402,1.663726806640625,2.65
403,1.719146728515625,1.4
404,0.856719970703125,1.3
405,0.968414306640625,1.1
406,2.578643798828125,2.0
407,2.4024658203125,2.6
408,2.949005126953125,3.4
409,1.322296142578125,1.9
410,1.739288330078125,2.2
411,2.286163330078125,2.2
412,1.865020751953125,2.1
413,1.020294189453125,2.4
414,2.645172119140625,2.0
415,2.645172119140625,2.0
416,2.517852783203125,2.8
417,2.4267578125,2.9
418,1.861358642578125,2.2
419,1.288330078125,2.2
420,2.806671142578125,2.7
421,2.2244873046875,2.0
422,1.9034423828125,2.4
423,3.221435546875,2.0
424,-471568921178.87506,7.2
425,-471568921179.0039,8.2
426,-471568921176.92004,8.4
427,-471568921178.0033,15.0
428,-471568921177.5604,8.0
429,-471568921183.60156,3.0
430,-471568921184.1343,2.0
431,-471568921182.6184,6.0
432,-471568921182.904,2.6
433,-471568921183.2179,3.33
434,-471568921183.0144,3.6
435,-471568921183.02594,2.3
436,-471568921182.1295,4.0
437,-471568921183.68713,3.2
438,-471568921181.6033,3.4
439,-471568921182.6865,2.6
440,-471568921182.24365,5.0
441,-471568921182.7029,1.6
442,-471568921182.4769,2.5
443,-471568921182.385,2.0
444,-471568921181.8862,2.0
445,-471568921182.34076,2.0
446,-471568921183.3977,1.4
447,-471568921183.13007,1.8
448,-471568921181.58093,2.7
449,-471568921181.7847,3.6
450,-471568921181.2042,3.6
451,-471568921182.82874,1.56
452,-471568921182.4031,1.6
453,-471568921182.6007,2.5
454,-471568921181.86237,2.0
455,-471568921182.3325,2.6
456,-471568921183.1282,1.8
457,-471568921180.3308,2.8
458,-471568921181.41406,4.6
459,-471568921180.9712,3.6
460,-471568921182.52795,1.8
461,-471568921182.302,3.75
462,-471568921182.2101,3.2
463,-471568921182.1659,3.0
464,-471568921183.22284,2.8
465,-471568921182.95514,2.6
466,-471568921181.406,4.0
467,-471568921181.6098,5.0
468,-471568921181.0293,3.6
469,-471568921182.2282,2.8
470,-471568921182.4258,2.0
471,-471568921181.6875,2.6
472,-471568921182.1576,5.6
473,-471568921182.95325,2.6
474,-471568921181.37744,4.1
475,-471568921181.37744,3.71
476,-471568921181.50275,3.5
477,-471568921181.54834,5.0
478,-471568921182.1542,4.85
479,-471568921182.6869,3.2
480,-471568921181.171,3.6
481,-471568921181.45667,5.0
482,-471568921181.7705,3.25
483,-471568921181.5671,4.4
484,-471568921181.5523,4.5
485,-471568921181.5523,1.4
486,-471568921181.6777,4.0
487,-471568921181.72327,2.6
488,-471568921182.3291,1.7
489,-471568921182.8618,1.8
490,-471568921181.34595,3.0
491,-471568921181.63153,2.2
492,-471568921181.94543,2.52
493,-471568921181.74194,3.0
494,-471568921181.7535,2.3
495,-471568921182.2858,2.4
496,-471568921180.85706,2.6
497,-471568921182.4147,2.2
498,-471568921181.57855,2.4
499,-471568921182.11096,2.4
500,-471568921180.6821,4.0
501,-471568921182.23975,3.2
502,-471568921180.1559,3.4
503,-471568921181.23914,2.4
504,-471568921180.79626,8.0
505,-471568921183.07434,3.3
506,-471568921182.8484,4.75
507,-471568921182.7565,5.6
508,-471568921182.2577,5.2
509,-471568921182.7123,4.6
510,-471568921183.7692,3.3
511,-471568921183.5015,3.4
512,-471568921181.9524,7.0
513,-471568921182.1562,5.6
514,-471568921181.5757,4.6
515,-471568921182.7746,4.8
516,-471568921182.97217,1.2
517,-471568921182.2339,4.0
518,-471568921182.704,3.8
519,-471568921183.49963,4.7
520,-471568921181.9238,7.0
521,-471568921182.04913,5.5
522,-471568921182.0947,6.3
523,-471568921182.70056,7.5
524,-471568921183.2333,2.8
525,-471568921182.69165,2.4
526,-471568921180.4981,4.6
527,-471568921180.84625,3.6
528,-471568921181.5797,4.2
529,-471568921179.62476,6.2
530,-471568921180.7079,6.4
531,-471568921180.265,6.0
532,-471568921175.2989,7.2
533,-471568921175.4242,12.0
534,-471568921176.6084,6.0
535,-471568921175.1605,17.0
536,-471568921174.71765,24.0
537,-471568921181.6309,4.5
538,-471568921181.40497,3.9
539,-471568921181.3131,5.0
540,-471568921180.50903,7.0
541,-471568921180.13226,4.0
542,3.059844970703125,2.8
543,2.51934814453125,3.2
544,3.99652099609375,4.0
545,3.73565673828125,4.4
546,3.43988037109375,2.77
547,2.79534912109375,3.0
548,3.64007568359375,3.4
549,3.53411865234375,3.3
550,3.10687255859375,2.0
551,4.53253173828125,4.0
552,2.97381591796875,3.6
553,8.335418701171875,4.8
554,8.646942138671875,10.0
555,8.513641357421875,8.0
556,10.579559326171875,12.6
557,9.472503662109375,7.2
558,9.948455810546875,12.0
559,22.550445556640625,35.0
560,21.595001220703125,28.5
561,21.871002197265625,10.0
562,6.39654541015625,5.0
563,6.62213134765625,5.25
564,6.71331787109375,5.0
565,5.224609375,2.0
566,6.84130859375,5.0
567,6.6136474609375,3.0
568,5.519012451171875,1.67
569,5.9969482421875,2.6
570,6.05859375,3.3
571,6.4901123046875,2.4
572,6.009857177734375,3.0
573,5.287445068359375,2.0
574,6.85498046875,8.0
575,6.7249755859375,6.5
576,6.075164794921875,3.0
577,5.53466796875,3.0
578,7.0118408203125,8.0
579,6.7509765625,3.5
580,5.8106689453125,6.5
581,3.967376708984375,2.0
582,2.8218994140625,1.9
583,2.883544921875,2.0
584,3.3150634765625,1.4
585,2.834808349609375,1.6
586,2.112396240234375,1.3
587,3.679931640625,1.6
588,3.679931640625,1.9
589,3.5499267578125,2.5
590,3.4971923828125,4.1
591,2.900115966796875,2.2
592,2.359619140625,2.8
593,3.8367919921875,3.0
594,3.575927734375,4.7
595,1.23504638671875,3.3
596,2.85174560546875,3.0
597,2.62408447265625,4.6
598,3.152862548828125,4.0
599,1.529449462890625,2.05
600,2.00738525390625,2.7
601,2.50054931640625,3.0
602,2.020294189453125,2.8
603,1.297882080078125,2.9
604,2.86541748046875,1.8
605,2.86541748046875,2.8
606,2.73541259765625,2.25
607,2.68267822265625,2.4
608,6.6553955078125,8.0
609,6.1221923828125,5.6
610,7.5478515625,8.0
611,5.9891357421875,6.6
612,8.0548095703125,5.2
613,6.94775390625,4.4
614,7.4237060546875,7.0
615,1.4349365234375,2.8
616,1.526123046875,3.6
617,2.02587890625,3.0
618,1.619598388671875,3.2
619,2.34765625,2.5
620,2.1199951171875,3.2
621,2.648773193359375,3.0
622,1.5032958984375,1.5
623,1.56494140625,1.3
624,1.9964599609375,1.4
625,1.516204833984375,1.8
626,0.793792724609375,1.0
627,2.361328125,2.6
628,2.361328125,1.6
629,2.1785888671875,1.8
630,1.581512451171875,1.4
631,1.041015625,1.8
632,2.5181884765625,3.0
633,2.25732421875,1.8
634,3.2801513671875,2.55
635,3.4803466796875,5.0
636,3.3743896484375,2.4
637,2.9471435546875,4.0
638,4.372802734375,4.0
639,2.8140869140625,1.8
640,4.8797607421875,3.2
641,3.772705078125,4.2
642,4.2486572265625,3.0
643,5.7030029296875,4.5
644,6.019775390625,5.0
645,6.51953125,4.6
646,6.113250732421875,4.0
647,1.9615478515625,2.23
648,1.3170166015625,1.4
649,2.0557861328125,1.3
650,1.6285400390625,1.4
651,3.05419921875,5.0
652,1.4954833984375,1.6
653,3.5611572265625,2.8
654,2.4541015625,3.4
655,2.9300537109375,3.0
656,1.015289306640625,1.1
657,2.578643798828125,2.0
658,2.365264892578125,2.6
659,2.947906494140625,3.4
660,-471568921177.47723,12.0
661,-471568921183.2102,4.0
662,-471568921177.05225,8.0
663,-471568921176.52985,10.0
664,-471568921180.19025,5.2
665,-471568921182.3821,4.4
666,-471568921182.4606,4.4
667,-471568921180.37885,4.2
668,-471568921181.49927,4.0
669,-471568921180.9768,5.0
670,-471568921182.48303,3.8
671,-471568921183.2648,4.2
672,-471568921183.34326,3.2
673,-471568921181.26154,2.4
674,-471568921182.38196,4.0
675,-471568921181.8595,4.0
676,-471568921182.1565,3.8
677,-471568921182.235,6.0
678,-471568921180.1532,6.0
679,-471568921181.2737,1.4
680,-471568921179.4005,4.6
681,-471568921177.65845,7.5
682,-471568921177.9187,8.0
683,-471568921177.7368,7.6
684,-471568921175.65515,10.0
685,-471568921176.776,11.0
686,-471568921176.2531,8.0
687,-471568921174.9071,13.5
688,-471568921173.4791,13.0
689,-471568921179.28326,8.0
690,-471568921180.06506,6.0
691,-471568921180.1435,7.0
692,-471568921178.06177,6.0
693,-471568921179.1822,5.0
694,-471568921178.6597,7.0
695,-471568921134.2289,44.0
696,-471568921134.65,51.0
697,-471568921133.9927,48.0
698,-471568921170.87854,13.5
699,-471568921170.28577,13.0
700,-471568921171.73883,12.1
701,-471568921171.5317,14.4
702,-471568921169.9726,18.5
703,-471568921181.3312,4.0
704,-471568921180.79047,4.6
705,-471568921180.4804,7.0
706,-471568921180.6057,2.9
707,-471568921181.7899,3.0
708,-471568921180.6815,5.35
709,-471568921181.21387,3.6
710,-471568921180.35236,4.5
711,-471568921182.71,2.5
712,-471568921182.4841,4.1
713,-471568921182.39215,1.8
714,-471568921181.5881,1.5
715,-471568921181.21136,2.2
716,-471568921182.4103,2.0
717,-471568921181.86957,4.6
718,-471568921181.5595,3.6
719,-471568921181.6848,2.6
720,-471568921181.7606,3.67
721,-471568921182.29297,2.2
722,-471568921182.4218,3.2
723,-471568921180.33795,5.0
724,-471568921181.42114,1.8
725,-471568921180.9783,4.0
726,-471568921130.8445,46.0
727,-471568921130.75256,57.0
728,-471568921130.25385,52.0
729,-471568921131.7654,51.0
730,-471568921131.4976,53.0
731,-471568921129.9485,62.0
732,-471568921129.5718,60.0
733,-471568921130.2299,65.0
734,-471568921130.7001,61.0
735,-471568921181.3427,5.2
736,-471568921179.2589,6.2
737,-471568921180.34204,5.0
738,-471568921179.8992,6.0
739,-471568921178.43835,5.0
740,-471568921177.9158,16.0
741,-471568921177.6057,12.5
742,-471568921178.91516,4.0
743,-471568921180.54346,5.35
744,-471568921179.64746,5.0
745,-471568921180.4697,2.6
746,-471568921179.92896,5.2
747,-471568921180.92834,4.0
748,-471568921129.9199,58.3
749,-471568921130.0452,56.0
750,-471568921166.202,16.0
751,-471568921166.1101,19.0
752,-471568921165.6114,19.0
753,-471568921166.85516,18.0
754,-471568921165.306,15.0
755,-471568921164.9293,16.6
756,-471568921165.58746,16.5
757,-471568921166.0576,15.5
758,-471568921165.27747,14.58
759,-471568921165.4028,12.8
760,-471568921164.58215,22.0
761,-471568921166.13983,16.0
762,-471568921165.1395,14.0
763,-471568921164.6963,18.0
764,-471568921134.79443,55.5
765,-471568921134.7025,51.0
766,-471568921134.2038,58.0
767,-471568921135.71533,61.0
768,-471568921135.4476,54.6
769,-471568921133.89844,54.0
770,-471568921133.5217,68.0
771,-471568921134.1799,44.0
772,-471568921134.65,51.0
773,-471568921133.9952,48.0
774,-471568921170.8764,13.5
775,-471568921170.28577,13.0
776,-471568921171.79724,12.1
777,-471568921171.52954,14.4
778,-471568921169.98047,18.5
779,-471568921170.26184,14.0
780,-471568921169.95184,27.0
781,-471568921170.07715,14.0
782,-471568921170.8142,13.6
783,-471568921168.73035,22.0
784,-471568921169.81396,16.0
785,-471568921169.3706,16.0
786,-471568921177.8013,7.6
787,-471568921177.70935,8.2
788,-471568921177.2106,8.2
789,-471568921178.7221,7.9
790,-471568921178.45435,9.0
791,-471568921176.9053,8.9
792,-471568921176.52856,8.0
793,-471568921177.18665,7.4
794,-471568921177.65686,7.6
795,-471568921176.8767,7.4
796,-471568921177.00195,7.6
797,-471568921181.69946,3.4
798,-471568921182.4762,4.8
799,-471568921182.56177,5.4
800,-471568921180.4779,6.2
801,-471568921181.56116,6.0
802,-471568921181.1183,9.0
803,-471568921177.74243,6.0
804,-471568921178.51917,4.8
805,-471568921178.6048,4.4
806,-471568921176.52094,8.4
807,-471568921177.6041,5.8
808,-471568921177.16125,4.0
809,-471568921180.5355,8.4
810,-471568921181.31226,6.8
811,-471568921181.39795,7.8
812,-471568921179.3141,7.2
813,-471568921180.3973,3.8
814,-471568921179.95435,7.0
815,-471568921184.3892,1.8
816,-471568921185.16595,1.1
817,-471568921185.2516,1.4
818,-471568921183.1677,3.0
819,-471568921184.251,1.0
820,-471568921183.80804,4.0
821,-471568921181.61127,4.6
822,-471568921182.388,4.4
823,-471568921182.47363,4.6
824,-471568921180.3898,5.0
825,-471568921181.473,4.4
826,-471568921181.0301,5.0
827,-471568921181.9011,4.6
828,-471568921182.67786,2.8
829,-471568921182.7635,3.2
830,-471568921180.6796,6.4
831,-471568921177.6534,7.5
832,-471568921177.739,7.6
833,-471568921175.65515,10.0
834,-471568921176.7388,11.0
835,-471568921176.2955,8.0
836,-471568921174.9655,13.5
837,-471568921173.43005,13.0
838,-471568921179.28326,8.0
839,-471568921180.06,6.0
840,-471568921180.1456,7.0
841,-471568921178.06177,6.0
842,-471568921179.145,5.0
843,-471568921178.7021,7.0
844,-471568921181.7628,4.8
845,-471568921181.31995,5.0
846,-471568921179.6426,4.2
847,-471568921180.4193,4.2
848,-471568921180.50494,4.2
849,-471568921178.4211,3.2
850,-471568921179.5043,5.0
851,-471568921179.0614,4.0
852,-471568921173.971,13.0
853,-471568921174.74774,10.0
854,-471568921174.8334,15.0
855,-471568921172.7495,15.4
856,-471568921173.83276,6.0
857,-471568921173.38983,14.0
858,-471568921182.67535,3.2
859,-471568921183.4521,4.0
860,-471568921183.5377,2.4
861,-471568921181.45386,5.0
862,-471568921182.5371,2.0
863,-471568921182.0942,5.0
864,-471568921178.44824,9.0
865,-471568921179.225,4.4
866,-471568921179.31067,7.8
867,-471568921177.2268,12.4
868,-471568921178.31,5.0
869,-471568921177.86707,9.0
870,-471568921178.16064,4.0
871,-471568921178.9374,3.6
872,-471568921179.0231,3.8
873,-471568921176.9392,3.6
874,-471568921178.0224,8.0
875,-471568921177.57947,10.0
876,-471568921183.532,2.4
877,-471568921181.5182,5.0
878,-471568921182.57526,2.0
879,-471568921182.05396,5.0
880,-471568921178.44824,9.0
881,-471568921179.2332,4.4
882,-471568921179.30493,7.8
883,-471568921177.29114,12.4
884,-471568921178.34814,5.0
885,-471568921177.8269,9.0
886,-471568921178.16064,4.0
887,-471568921178.9456,3.6
888,-471568921179.01733,3.8
889,-471568921177.00354,3.6
890,-471568921178.06055,8.0
891,-471568921177.5393,10.0
892,-471568921181.69946,3.4
893,-471568921182.4844,4.8
894,-471568921182.556,5.4
895,-471568921180.54224,6.2
896,-471568921181.59937,6.0
897,-471568921181.078,9.0
898,-471568921177.74243,6.0
899,-471568921178.52734,4.8
900,-471568921178.59906,4.4
901,-471568921176.58527,8.4
902,-471568921177.64233,5.8
903,-471568921177.12103,4.0
904,-471568921180.5355,8.4
905,-471568921181.3205,6.8
906,-471568921181.3922,7.8
907,-471568921179.3784,7.2
908,-471568921180.4354,3.8
909,-471568921134.2299,44.0
910,-471568921134.65,51.0
911,-471568921133.9973,48.0
912,-471568921170.88104,13.5
913,-471568921170.28,13.0
914,-471568921171.74023,12.1
915,-471568921171.53064,14.4
916,-471568921169.97363,18.5
917,-471568921170.3119,14.0
918,-471568921169.95184,27.0
919,-471568921170.0793,14.0
920,-471568921170.8085,13.6
921,-471568921168.7947,22.0
922,-471568921169.8521,16.0
923,-471568921169.33044,16.0
924,-471568921177.8059,7.6
925,-471568921177.7583,8.2
926,-471568921177.20483,8.2
927,-471568921178.66504,7.9
928,-471568921178.45544,9.0
929,-471568921176.8985,9.0
930,-471568921176.5239,8.0
931,-471568921177.2367,7.4
932,-471568921177.65686,7.6
933,-471568921176.8767,7.4
934,3.842987060546875,2.0
935,3.049896240234375,3.1
936,4.6407470703125,5.0
937,4.6407470703125,4.0
938,4.5123291015625,4.8
939,1.447174072265625,2.1
940,2.87646484375,3.2
941,2.9881591796875,2.8
942,4.598388671875,2.5
943,4.422210693359375,4.6
944,4.96875,3.8
945,3.759033203125,3.8
946,4.305908203125,2.4
947,3.884765625,2.1
948,3.0400390625,3.1
949,4.6649169921875,4.6
950,4.6649169921875,4.0
951,4.53759765625,4.8
952,1.783966064453125,1.6
953,3.787628173828125,3.6
954,2.7003173828125,2.2
955,3.17431640625,3.6
956,2.3251953125,2.6
957,2.880340576171875,2.4
958,1.4627685546875,1.0
959,1.574462890625,2.4
960,3.1846923828125,2.0
961,3.008514404296875,2.2
962,2.3453369140625,2.2
